,actor_id
10491,487433
10492,493891
10493,499423
10494,502396
10495,506656
10496,509198
10497,519778
10498,521248
10499,524162
10500,526307
10501,528003
10502,539374
10503,540893
10504,541289
10505,542863
10506,544648
10507,548488
10508,565207
10509,567341
10510,573979
10511,578547
10512,581115
10513,583546
10514,589279
10515,595491
10516,599268
10517,599935
10518,602456
10519,605271
10520,616158
10521,617481
10522,618246
10523,621759
10524,627341
10525,628342
10526,629908
10527,630936
10528,633348
10529,633765
10530,634191
10531,635179
10532,636602
10533,637548
10534,640466
10535,643678
10536,647076
10537,648971
10538,649260
10539,651504
10540,658840
10541,660048
10542,660149
10543,660779
10544,662666
10545,663432
10546,670302
10547,675259
10548,676999
10549,679144
10550,679338
10551,679350
10552,688044
10553,689843
10554,696638
10555,697707
10556,704239
10557,705341
10558,709267
10559,718169
10560,721187
10561,724339
10562,739070
10563,741251
10564,748740
10565,748770
10566,749374
10567,753891
10568,760601
10569,772642
10570,782193
10571,783069
10572,789215
10573,791794
10574,798147
10575,800375
10576,800578
10577,800645
10578,801507
10579,825729
10580,825855
10581,831867
10582,832188
10583,837573
10584,844343
10585,845983
10586,849592
10587,856507
10588,856858
10589,857308
10590,859765
10591,860951
10592,863207
10593,864213
10594,865014
10595,865380
10596,870154
10597,871552
10598,871949
10599,872351
10600,877229
10601,880687
10602,881019
10603,883848
10604,886523
10605,890111
10606,894159
10607,898091
10608,909222
10609,911127
10610,914497
10611,914873
10612,917931
10613,920448
10614,921609
10615,922837
10616,925062
10617,926281
10618,931226
10619,934084
10620,934879
10621,939291
10622,943160
10623,943903
10624,949223
10625,950575
10626,951129
10627,951580
10628,953992
10629,969971
10630,971483
10631,972582
10632,974874
10633,977627
10634,977664
10635,988268
10636,992373
10637,995955
10638,998541
10639,1000017
10640,1001308
10641,1001616
10642,1005638
10643,1009343
10644,1017486
10645,1019791
10646,1024025
10647,1034160
10648,1034429
10649,1043484
10650,1053504
10651,1055245
10652,1058504
10653,1063656
10654,1070273
10655,1076226
10656,1077740
10657,1082029
10658,1094804
10659,1095328
10660,1107986
10661,1108325
10662,1115872
10663,1117327
10664,1120468
10665,1122344
10666,1126906
10667,1128750
10668,1132610
10669,1133777
10670,1148298
10671,1148549
10672,1149913
10673,1151048
10674,1152074
10675,1153271
10676,1159815
10677,1163042
10678,1163175
10679,1170440
10680,1170540
10681,1174810
10682,1178348
10683,1183138
10684,1188719
10685,1189479
10686,1201310
10687,1211949
10688,1216762
10689,1217601
10690,1217934
10691,1218433
10692,1219785
10693,1229061
10694,1249749
10695,1249960
10696,1255594
10697,1260985
10698,1268384
10699,1268976
10700,1269911
10701,1269969
10702,1275206
10703,1279722
10704,1279749
10705,1285728
10706,1287154
10707,1289147
10708,1296369
10709,1299904
10710,1306724
10711,1308560
10712,1309636
10713,1313584
10714,1313844
10715,1314104
10716,1315818
10717,1316846
10718,1320573
10719,1320706
10720,1325867
10721,1326112
10722,1327662
10723,1329312
10724,1330321
10725,1339276
10726,1341249
10727,1356214
10728,1381618
10729,1385770
10730,1389908
10731,1401704
10732,1405982
10733,1408093
10734,1408396
10735,1415747
10736,1420594
10737,1421091
10738,1425433
10739,1429262
10740,1429783
10741,1433023
10742,1439341
10743,1443911
10744,1449319
10745,1455846
10746,1467188
10747,1471426
10748,1477230
10749,1481961
10750,1490756
10751,1492164
10752,1494193
10753,1506493
10754,1515906
10755,1523305
10756,1536484
10757,1540651
10758,1548516
10759,1555215
10760,1560390
10761,1561376
10762,1562801
10763,1563974
10764,1568198
10765,1580058
10766,1587350
10767,1592991
10768,1593194
10769,1607770
10770,1609021
10771,1609292
10772,1616242
10773,1617736
10774,1618098
10775,1619536
10776,1634145
10777,1649964
10778,1651960
10779,1661831
10780,1663864
10781,1675791
10782,1679909
10783,1680079
10784,1687918
10785,1689416
10786,1694446
10787,1698337
10788,1710528
10789,1711649
10790,1714764
10791,1715800
10792,1726091
10793,1727146
10794,1729812
10795,1753366
10796,1761408
10797,1779704
10798,1784781
10799,1787169
10800,1787642
10801,1798109
10802,1798953
10803,1800015
10804,1813435
10805,1817752
10806,1834123
10807,1839738
10808,1840773
10809,1848368
10810,1858943
10811,1862641
10812,1864087
10813,1876302
10814,1876878
10815,1891217
10816,1891970
10817,1893159
10818,1893606
10819,1898693
10820,1899695
10821,1901059
10822,1908873
10823,1911935
10824,1914165
10825,1916264
10826,1920178
10827,1923070
10828,1928999
10829,1940286
10830,1946433
10831,1951107
10832,1962985
10833,1965714
10834,1977159
10835,1986000
10836,2000835
10837,2011102
10838,2016594
10839,2023366
10840,2036040
10841,2065352
10842,2072976
10843,2087059
10844,2127235
10845,2130305
10846,2130732
10847,2138661
10848,2144837
10849,2150711
10850,2155545
10851,2172537
10852,2212681
10853,2228672
10854,2230985
10855,2244393
10856,2249229
10857,2251653
10858,2285130
10859,2286579
10860,2316425
10861,2322354
10862,2353640
10863,2354108
10864,2357007
10865,2364045
10866,2371880
10867,2373434
10868,2375289
10869,2378389
10870,2398765
10871,2411818
10872,2444936
10873,2448782
10874,2467194
10875,2488440
10876,2510184
10877,2537786
10878,2567901
10879,2580617
10880,2587585
10881,2588851
10882,2596554
10883,2602313
10884,2625383
10885,2625526
10886,2632925
10887,2663912
10888,2686173
10889,2687598
10890,2690845
10891,2699612
10892,2715254
10893,2735514
10894,2750072
10895,2764898
10896,2772607
10897,2782150
10898,2789958
10899,2800955
10900,2801156
10901,2810187
10902,2816753
10903,2822037
10904,2851134
10905,2854616
10906,2858176
10907,2865858
10908,2919625
10909,2931520
10910,2933346
10911,2946766
10912,2952843
10913,2998162
10914,3000285
10915,3010904
10916,3035677
10917,3048134
10918,3060199
10919,3065230
10920,3077884
10921,3118036
10922,3144003
10923,3182036
10924,3184057
10925,3241341
10926,3249979
10927,3253644
10928,3258799
10929,3259089
10930,3262098
10931,3277165
10932,3277310
10933,3288375
10934,3294597
10935,3299098
10936,3351623
10937,3406519
10938,3455449
10939,3459231
10940,3460583
10941,3468789
10942,3490861
10943,3496514
10944,3506308
10945,3531525
10946,3536482
10947,3576549
10948,3579909
10949,3593343
10950,3596869
10951,3596952
10952,3616612
10953,3616980
10954,3618479
10955,3624098
10956,3641496
10957,3648838
10958,3649998
10959,3658119
10960,3659035
10961,3660366
10962,3672607
10963,3675328
10964,3684609
10965,3703087
10966,3705482
10967,3716865
10968,3731025
10969,3736990
10970,3757616
10971,3759816
10972,3767331
10973,3781424
10974,3789875
10975,3807458
10976,3813031
10977,3816428
10978,3824254
10979,3869671
10980,3885503
10981,3901322
10982,3902525
10983,3902676
10984,3914583
10985,3925941
10986,3935899
10987,3947069
10988,3952615
10989,3967392
10990,3979096
10991,3982329
10992,3996532
10993,3997744
10994,4001059
10995,4009570
10996,4015012
10997,4024821
10998,4031291
10999,4037709
11000,4047233
11001,4056757
11002,4058656
11003,4069749
11004,4075314
11005,4081722
11006,4090301
11007,4092911
11008,4138391
11009,4138939
11010,4145863
11011,4147484
11012,4149843
11013,4170616
11014,4177697
11015,4177786
11016,4181235
11017,4184373
11018,4199709
11019,4216323
11020,4264707
11021,4276638
11022,4282465
11023,4283702
11024,4323933
11025,4331184
11026,4335742
11027,4357155
11028,4392003
11029,4399752
11030,4423262
11031,4423709
11032,4440734
11033,4450522
11034,4453979
11035,4455471
11036,4502793
11037,4503403
11038,4509348
11039,4522509
11040,4529381
11041,4539057
11042,4554388
11043,4563792
11044,4565752
11045,4567245
11046,4568420
11047,4587626
11048,4595778
11049,4616705
11050,4639110
11051,4645779
11052,4672808
11053,4676718
11054,4716987
11055,4730197
11056,4733304
11057,4817348
11058,4837703
11059,4871841
11060,4885740
11061,4897492
11062,4912500
11063,4922778
11064,4923335
11065,4924623
11066,4929861
11067,4944099
11068,4946419
11069,4953590
11070,4960080
11071,4971975
11072,4984825
11073,4994415
11074,5035925
11075,5066372
11076,5067358
11077,5082719
11078,5088218
11079,5094060
11080,5107449
11081,5135385
11082,5151781
11083,5154322
11084,5157099
11085,5157928
11086,5163183
11087,5163645
11088,5179191
11089,5192456
11090,5210788
11091,5211576
11092,5214149
11093,5215794
11094,5216993
11095,5234641
11096,5236823
11097,5255616
11098,5290912
11099,5298848
11100,5321233
11101,5334145
11102,5334504
11103,5381559
11104,5395814
11105,5414230
11106,5430116
11107,5435165
11108,5435511
11109,5445507
11110,5446284
11111,5449100
11112,5472189
11113,5488879
11114,5489149
11115,5489469
11116,5497598
11117,5497832
11118,5498964
11119,5502710
11120,5521887
11121,5548518
11122,5551758
11123,5560673
11124,5599796
11125,5607330
11126,5619229
11127,5619885
11128,5628952
11129,5635747
11130,5638906
11131,5642668
11132,5661461
11133,5684593
11134,5689864
11135,5694851
11136,5699571
11137,5710309
11138,5713670
11139,5718007
11140,5725237
11141,5738896
11142,5749229
11143,5764788
11144,5766027
11145,5796305
11146,5820839
11147,5822721
11148,5826160
11149,5834818
11150,5839808
11151,5839854
11152,5861660
11153,5864305
11154,5873433
11155,5901296
11156,5906259
11157,5928869
11158,5946712
11159,5951041
11160,5954057
11161,5961244
11162,5966944
11163,5995084
11164,5997715
11165,6041414
11166,6047658
11167,6098822
11168,6109782
11169,6134547
11170,6169722
11171,6184593
11172,6187170
11173,6187843
11174,6200135
11175,6204813
11176,6209108
11177,6233452
11178,6235869
11179,6236265
11180,6237759
11181,6241635
11182,6264033
11183,6265307
11184,6271256
11185,6290408
11186,6295984
11187,6311784
11188,6343103
11189,6347585
11190,6359743
11191,6362111
11192,6382364
11193,6385855
11194,6389780
11195,6392334
11196,6399679
11197,6405097
11198,6408381
11199,6417322
11200,6447530
11201,6458471
11202,6461040
11203,6472290
11204,6493296
11205,6500147
11206,6508929
11207,6514088
11208,6537861
11209,6544965
11210,6569390
11211,6618166
11212,6618863
11213,6620164
11214,6636360
11215,6642927
11216,6676203
11217,6687437
11218,6723000
11219,6749661
11220,6761246
11221,6781733
11222,6783654
11223,6795213
11224,6806011
11225,6835152
11226,6847558
11227,6849766
11228,6873095
11229,6881035
11230,6909890
11231,6921610
11232,6926193
11233,6931743
11234,7001223
11235,7024383
11236,7033952
11237,7052693
11238,7059936
11239,7065346
11240,7074629
11241,7109520
11242,7110657
11243,7115141
11244,7117978
11245,7129409
11246,7165771
11247,7182341
11248,7189118
11249,7195563
11250,7205864
11251,7217256
11252,7300331
11253,7300975
11254,7305553
11255,7342077
11256,7358345
11257,7376012
11258,7391284
11259,7409981
11260,7465184
11261,7472514
11262,7479759
11263,7492909
11264,7493273
11265,7499936
11266,7499938
11267,7502063
11268,7513948
11269,7527802
11270,7553548
11271,7556347
11272,7565635
11273,7569403
11274,7582748
11275,7620037
11276,7655585
11277,7661709
11278,7695547
11279,7699524
11280,7714042
11281,7735048
11282,7803845
11283,7808037
11284,7822641
11285,7829907
11286,7851712
11287,7965815
11288,7970698
11289,7971419
11290,7983394
11291,7992384
11292,8002138
11293,8002881
11294,8030599
11295,8036411
11296,8037810
11297,8043603
11298,8055242
11299,8080198
11300,8095629
11301,8098544
11302,8108735
11303,8125655
11304,8130013
11305,8178734
11306,8203976
11307,8220172
11308,8225098
11309,8238078
11310,8245135
11311,8297234
11312,8321330
11313,8323784
11314,8342599
11315,8363933
11316,8407317
11317,8435879
11318,8460628
11319,8488446
11320,8517910
11321,8528975
11322,8542534
11323,8558351
11324,8573935
11325,8578043
11326,8622748
11327,8631690
11328,8658046
11329,8662829
11330,8740057
11331,8740768
11332,8808850
11333,8821084
11334,8862693
11335,8867023
11336,8871522
11337,8872119
11338,8902531
11339,8908872
11340,8927258
11341,8943213
11342,8948187
11343,8966342
11344,8968914
11345,9000376
11346,9004726
11347,9008569
11348,9009064
11349,9019229
11350,9026500
11351,9082919
11352,9088056
11353,9109762
11354,9248427
11355,9289745
11356,9301846
11357,9305394
11358,9316590
11359,9373002
11360,9384699
11361,9391073
11362,9408864
11363,9423618
11364,9433228
11365,9445819
11366,9449405
11367,9546119
11368,9560587
11369,9561583
11370,9602953
11371,9637690
11372,9638156
11373,9639050
11374,9664363
11375,9699804
11376,9737949
11377,9797472
11378,9802583
11379,9859037
11380,9897945
11381,9908105
11382,9910883
11383,9929737
11384,9934079
11385,9969784
11386,9974711
11387,10010419
11388,10033853
11389,10058240
11390,10075881
11391,10106536
11392,10121823
11393,10127682
11394,10136526
11395,10148468
11396,10162465
11397,10195800
11398,10199417
11399,10228651
11400,10255196
11401,10303625
11402,10335022
11403,10406971
11404,10407760
11405,10442143
11406,10452642
11407,10458143
11408,10480119
11409,10487845
11410,10491193
11411,10494397
11412,10516582
11413,10537793
11414,10537847
11415,10542417
11416,10557821
11417,10567287
11418,10642668
11419,10683203
11420,10683568
11421,10683625
11422,10731096
11423,10734527
11424,10758568
11425,10810283
11426,10835776
11427,10845770
11428,10845831
11429,10855986
11430,10856076
11431,10864441
11432,10901756
11433,10927717
11434,11049367
11435,11050617
11436,11065596
11437,11089579
11438,11094914
11439,11148738
11440,11227796
11441,11292766
11442,11306809
11443,11322348
11444,11330831
11445,11343221
11446,11356435
11447,11439355
11448,11466553
11449,11466782
11450,11466788
11451,11467854
11452,11527560
11453,11542415
11454,11561723
11455,11586312
11456,11599148
11457,11600822
11458,11607199
11459,11621884
11460,11654461
11461,11661208
11462,11685408
11463,11718525
11464,11734156
11465,11754898
11466,11777575
11467,11797174
11468,11799670
11469,11822533
11470,11830681
11471,11888724
11472,11890223
11473,11898234
11474,11935832
11475,12027325
11476,12027441
11477,12077877
11478,12137504
11479,12139798
11480,12156624
11481,12237429
11482,12242590
11483,12261439
11484,12267324
11485,12282915
11486,12300669
11487,12301622
11488,12369792
11489,12373072
11490,12381034
11491,12404099
11492,12432241
11493,12449387
11494,12466233
11495,12514731
11496,12537966
11497,12565826
11498,12570877
11499,12605721
11500,12615148
11501,12692381
11502,12697489
11503,12699319
11504,12716979
11505,12737689
11506,12808424
11507,12808931
11508,12817816
11509,12821304
11510,12828077
11511,12930371
11512,12970120
11513,13013780
11514,13029839
11515,13046352
11516,13048366
11517,13057258
11518,13081808
11519,13098888
11520,13204473
11521,13267947
11522,13281374
11523,13285808
11524,13287984
11525,13305542
11526,13345708
11527,13346689
11528,13435983
11529,13454734
11530,13469016
11531,13474870
11532,13497871
11533,13501084
11534,13517857
11535,13547699
11536,13560798
11537,13592258
11538,13610895
11539,13697285
11540,13766136
11541,13780613
11542,13803237
11543,13805221
11544,13805595
11545,13811785
11546,13822661
11547,13837382
11548,13850721
11549,13948445
11550,13970228
11551,13971568
11552,13991173
11553,13993883
11554,14026830
11555,14062532
11556,14101523
11557,14115924
11558,14138494
11559,14152150
11560,14154054
11561,14218425
11562,14241278
11563,14278277
11564,14319357
11565,14351986
11566,14356145
11567,14358394
11568,14368203
11569,14567045
11570,14824964
11571,14831261
11572,14847450
11573,14849633
11574,14852019
11575,14985748
11576,15001780
11577,15019298
11578,15022811
11579,15038554
11580,15056957
11581,15073590
11582,15146411
11583,15153901
11584,15163996
11585,15189627
11586,15199031
11587,15204440
11588,15215400
11589,15225823
11590,15240080
11591,15256660
11592,15268288
11593,15269764
11594,15275917
11595,15622106
11596,15693688
11597,15724724
11598,15850505
11599,15884415
11600,15911421
11601,15926980
11602,15971590
11603,15983921
11604,16028771
11605,16081914
11606,16122379
11607,16159590
11608,16167833
11609,16182107
11610,16217563
11611,16232057
11612,16239342
11613,16253859
11614,16259896
11615,16311747
11616,16383526
11617,16393876
11618,16418197
11619,16436920
11620,16494556
11621,16495365
11622,16521339
11623,16539896
11624,16541325
11625,16567977
11626,16596228
11627,16636962
11628,16647625
11629,16662068
11630,16692560
11631,16699877
11632,16726609
11633,16733618
11634,16844216
11635,16906646
11636,16915480
11637,16928382
11638,16968319
11639,17003240
11640,17010094
11641,17041173
11642,17087373
11643,17142206
11644,17167414
11645,17167829
11646,17168510
11647,17343328
11648,17431581
11649,17478738
11650,17488981
11651,17733533
11652,17759223
11653,17830527
11654,17869838
11655,17874713
11656,17900494
11657,17905991
11658,17928966
11659,17935946
11660,17965194
11661,17974570
11662,17999517
11663,18002496
11664,18010834
11665,18055894
11666,18057016
11667,18150417
11668,18170114
11669,18221333
11670,18282288
11671,18329103
11672,18329778
11673,18333116
11674,18339250
11675,18352271
11676,18361764
11677,18369201
11678,18401805
11679,18451164
11680,18508068
11681,18526288
11682,18561820
11683,18567580
11684,18599032
11685,18599354
11686,18604620
11687,18628534
11688,18664614
11689,19157360
11690,19161242
11691,19165014
11692,19174304
11693,19196536
11694,19204398
11695,19312454
11696,19330189
11697,19364431
11698,19409726
11699,19416435
11700,19592990
11701,19600707
11702,19621411
11703,19634137
11704,19642016
11705,19672699
11706,19730984
11707,19737682
11708,19814047
11709,19878639
11710,19895583
11711,19925717
11712,20042607
11713,20294432
11714,20324612
11715,20365014
11716,20399011
11717,20403624
11718,20448408
11719,20528423
11720,20581345
11721,20640975
11722,20642658
11723,20651387
11724,20667293
11725,20686395
11726,20717737
11727,20724543
11728,20744592
11729,20753323
11730,20767708
11731,20773506
11732,20775801
11733,20839912
11734,20851144
11735,20934443
11736,20944364
11737,20952302
11738,21019740
11739,21084600
11740,21115742
11741,21148125
11742,21160136
11743,21238527
11744,21253569
11745,21304408
11746,21316782
11747,21349935
11748,21368066
11749,21700514
11750,22172091
11751,22215384
11752,22216761
11753,22287000
11754,22344340
11755,22361972
11756,22380829
11757,22410393
11758,22420856
11759,22429695
11760,22453358
11761,22457751
11762,22508290
11763,22539190
11764,22633385
11765,22740616
11766,22741979
11767,22746396
11768,22770898
11769,22800763
11770,22801583
11771,22827023
11772,22914086
11773,22937122
11774,22937558
11775,22955941
11776,22960744
11777,22987674
11778,23114548
11779,23220291
11780,23231289
11781,23247203
11782,23264151
11783,23274047
11784,23297417
11785,23385821
11786,23431373
11787,23491583
11788,23505832
11789,23526893
11790,23565400
11791,23585223
11792,23587151
11793,23639164
11794,23646532
11795,23649474
11796,23667947
11797,23690325
11798,23704571
11799,23738514
11800,24210656
11801,24272472
11802,24275422
11803,24399930
11804,24453563
11805,24476304
11806,24482484
11807,24567974
11808,24611656
11809,24628838
11810,24685772
11811,24713065
11812,24732563
11813,24738423
11814,24757058
11815,24875393
11816,24882762
11817,24916981
11818,24925828
11819,24947345
11820,24964592
11821,24977596
11822,25054729
11823,25057618
11824,25163644
11825,25192197
11826,25202671
11827,25209155
11828,25224986
11829,25233514
11830,25263210
11831,25296267
11832,25307628
11833,25397800
11834,25405787
11835,25494577
11836,25504173
11837,25516462
11838,25526037
11839,25540979
11840,25576873
11841,25641402
11842,25689525
11843,25847370
11844,25857203
11845,25882819
11846,25955146
11847,25969716
11848,25997789
11849,26075258
11850,26118718
11851,26197929
11852,26226804
11853,26239939
11854,26419192
11855,26459560
11856,26527529
11857,26538619
11858,26568757
11859,26596456
11860,26625149
11861,26625306
11862,26626415
11863,26653468
11864,26658441
11865,26658608
11866,26778356
11867,26825291
11868,26859204
11869,26872252
11870,26909696
11871,26976876
11872,26977075
11873,27020510
11874,27352691
11875,27640403
11876,27722486
11877,27729854
11878,27743960
11879,27757146
11880,27822304
11881,27874591
11882,28070886
11883,28099824
11884,28114703
11885,28294719
11886,28309249
11887,28387757
11888,28388247
11889,28479139
11890,28519865
11891,28541963
11892,28548492
11893,28569040
11894,28617060
11895,28647601
11896,28656157
11897,28762486
11898,28788585
11899,28790108
11900,28942857
11901,28956764
11902,29036417
11903,29212519
11904,29245900
11905,29249150
11906,29250197
11907,29285871
11908,29302218
11909,29309581
11910,29380294
11911,29423451
11912,29433710
11913,29541480
11914,29582865
11915,29621458
11916,29634042
11917,29650881
11918,29694150
11919,29739965
11920,29780637
11921,29880145
11922,29888381
11923,29927910
11924,30255708
11925,30315706
11926,30385241
11927,30486710
11928,30525741
11929,30537603
11930,30537854
11931,30602739
11932,30606887
11933,30608893
11934,30685618
11935,30733101
11936,30737530
11937,30797606
11938,30827238
11939,30913090
11940,31096837
11941,31110506
11942,31145923
11943,31173107
11944,31225471
11945,31301654
11946,31489089
11947,31490067
11948,31508490
11949,31522760
11950,31688823
11951,31772473
11952,31773928
11953,31777345
11954,31800336
11955,31839681
11956,31858072
11957,31875453
11958,31974658
11959,31977171
11960,31996417
11961,32034278
11962,32092402
11963,32096062
11964,32304009
11965,32412802
11966,32428676
11967,32473925
11968,32525609
11969,32536022
11970,32652776
11971,32686087
11972,32700855
11973,32752809
11974,32832641
11975,32837941
11976,32841130
11977,32851253
11978,32883500
11979,33065839
11980,33176053
11981,33176108
11982,33203301
11983,33250855
11984,33333155
11985,33364652
11986,33374965
11987,33488229
11988,33491035
11989,33598078
11990,33742067
11991,33794770
11992,33834933
11993,33961674
11994,34029797
11995,34068740
11996,34165124
11997,34233075
11998,34250637
11999,34296482
12000,34327711
12001,34407567
12002,34555510
12003,34665674
12004,34669131
12005,34715963
12006,34838308
12007,35025882
12008,35075700
12009,35160942
12010,35190819
12011,35192450
12012,35271042
12013,35374649
12014,35386883
12015,35470489
12016,35579283
12017,35585791
12018,35588783
12019,35595065
12020,35607980
12021,35768171
12022,35819229
12023,35857100
12024,35978579
12025,36078770
12026,36083550
12027,36183870
12028,36239017
12029,36315888
12030,36414270
12031,36503113
12032,36554565
12033,36558508
12034,36583926
12035,36613477
12036,36771401
12037,36858951
12038,36923089
12039,37011898
12040,37046727
12041,37070655
12042,37117037
12043,37270891
12044,37295236
12045,37472600
12046,37561740
12047,37597443
12048,37626415
12049,37629766
12050,37798644
12051,37817957
12052,37853180
12053,37854986
12054,37855075
12055,37884920
12056,38067786
12057,38084098
12058,38088949
12059,38106814
12060,38240633
12061,38248129
12062,38270282
12063,38300436
12064,38332422
12065,38341030
12066,38399942
12067,38507396
12068,38602062
12069,38657976
12070,38699316
12071,38702195
12072,38744110
12073,38749041
12074,38810401
12075,38841491
12076,38921899
12077,38973423
12078,38990715
12079,38994110
12080,39109137
12081,39311140
12082,39378793
12083,39395247
12084,39442864
12085,39514029
12086,39527334
12087,39528102
12088,39532103
12089,39539223
12090,39544797
12091,39779558
12092,39883682
12093,39908973
12094,39923391
12095,40016057
12096,40040992
12097,40047452
12098,40054279
12099,40191615
12100,40325757
12101,40371649
12102,40387179
12103,40390867
12104,40514306
12105,40518093
12106,40586421
12107,40587912
12108,40655785
12109,40815708
12110,40892157
12111,40974010
12112,40977455
12113,41081945
12114,41314966
12115,41558831
12116,41597107
12117,41606954
12118,41638679
12119,41715314
12120,41773861
12121,41809508
12122,41898282
12123,41924494
12124,41989590
12125,41989919
12126,42001051
12127,42041276
12128,42087567
12129,42106787
12130,42257786
12131,42276368
12132,42386326
12133,42518259
12134,42748379
12135,42867097
12136,42973632
12137,42996048
12138,43015045
12139,43030865
12140,43110995
12141,43112139
12142,43151199
12143,43204447
12144,43252954
12145,43296707
12146,43421140
12147,43434922
12148,43478413
12149,43492737
12150,43535167
12151,43543919
12152,43621845
12153,43759233
12154,43809577
12155,43823242
12156,43851243
12157,43895442
12158,43962154
12159,43995119
12160,43996225
12161,44069206
12162,44190602
12163,44300735
12164,44426435
12165,44458118
12166,44627152
12167,44710313
12168,44747719
12169,44755140
12170,44787359
12171,44801232
12172,44909130
12173,44991061
12174,45136638
12175,45152336
12176,45179589
12177,45267439
12178,45370463
12179,45376673
12180,45386907
12181,45560557
12182,45565988
12183,45931826
12184,45953950
12185,45958978
12186,46056983
12187,46201428
12188,46249224
12189,46352903
12190,46681084
12191,46818757
12192,46828900
12193,46957159
12194,46978960
12195,47002677
12196,47086570
12197,47117543
12198,47158596
12199,47350130
12200,47367562
12201,47433925
12202,47457466
12203,47724385
12204,47760695
12205,47766566
12206,47781757
12207,47790158
12208,47792423
12209,47818697
12210,47869931
12211,47870387
12212,47998819
12213,48062889
12214,48114189
12215,48120384
12216,48204988
12217,48402225
12218,48421688
12219,48495458
12220,48604964
12221,48699787
12222,48719092
12223,48728214
12224,48784001
12225,48841470
12226,49022854
12227,49032800
12228,49041538
12229,49108305
12230,49109742
12231,49131189
12232,49171515
12233,49275095
12234,49419645
12235,49422820
12236,49459593
12237,49569721
12238,49774184
12239,49917914
12240,50179998
12241,50601724
12242,50718960
12243,50740563
12244,50804200
12245,50860603
12246,51094544
12247,51150235
12248,51193876
12249,51401884
12250,51417392
12251,51659396
12252,51661907
12253,51680850
12254,51681547
12255,51681618
12256,51695571
12257,51781608
12258,51801086
12259,51841793
12260,51863389
12261,52047369
12262,52064115
12263,52086618
12264,52106048
12265,52176783
12266,52420572
12267,52512203
12268,52529258
12269,52637275
12270,52663964
12271,52741091
12272,52760880
12273,52795057
12274,52817765
12275,52826317
12276,52847440
12277,53030124
12278,53064849
12279,53110312
12280,53117868
12281,53459423
12282,53563021
12283,53578268
12284,53711423
12285,53841472
12286,53845333
12287,53917183
12288,54048360
12289,54060142
12290,54266411
12291,54288333
12292,54309425
12293,54316454
12294,54353334
12295,54371434
12296,54398957
12297,54407259
12298,54431564
12299,54434797
12300,54525960
12301,54544300
12302,54709710
12303,54722500
12304,54780737
12305,54863671
12306,54880286
12307,54890556
12308,55123900
12309,55133890
12310,55391611
12311,55485372
12312,55568005
12313,55578900
12314,55605634
12315,56019755
12316,56024351
12317,56031107
12318,56254806
12319,56363630
12320,56516836
12321,56525716
12322,56592079
12323,56614642
12324,56617294
12325,56695723
12326,56695930
12327,56721080
12328,56730716
12329,56779163
12330,56848714
12331,56853130
12332,56930273
12333,56998032
12334,57037080
12335,57165142
12336,57166602
12337,57214338
12338,57232910
12339,57270548
12340,57318201
12341,57442369
12342,57458999
12343,57484762
12344,57520317
12345,57531197
12346,57561110
12347,57639676
12348,57725880
12349,57793061
12350,57935785
12351,57942143
12352,57949550
12353,57991240
12354,58010132
12355,58013024
12356,58050969
12357,58103249
12358,58124831
12359,58187735
12360,58281518
12361,58334128
12362,58422213
12363,58447606
12364,58466444
12365,58644659
12366,58790750
12367,58855915
12368,58857543
12369,59012307
12370,59073027
12371,59334447
12372,59378654
12373,59444243
12374,59577424
12375,59612379
12376,59654584
12377,59680092
12378,59815250
12379,59871628
12380,60094678
12381,60175418
12382,60198022
12383,60386806
12384,60477420
12385,60519303
12386,60523453
12387,60568193
12388,60597212
12389,60598000
12390,60633852
12391,60658376
12392,60659093
12393,60671985
12394,60702623
12395,60892917
12396,60944935
12397,61068198
12398,61075224
12399,61221714
12400,61254497
12401,61312044
12402,61349199
12403,61350382
12404,61461050
12405,61474374
12406,61598682
12407,61609033
12408,61686698
12409,61719178
12410,61732335
12411,61757564
12412,61781343
12413,61805754
12414,61841338
12415,61933087
12416,61964210
12417,62058229
12418,62236447
12419,62331841
12420,62425054
12421,62500064
12422,62508050
12423,62568905
12424,62599627
12425,62715691
12426,62736294
12427,62795597
12428,62930983
12429,62974595
12430,62978449
12431,63058869
12432,63098666
12433,63194656
12434,63313398
12435,63315252
12436,63324129
12437,63568820
12438,63580915
12439,63657433
12440,63709820
12441,63790625
12442,63820270
12443,63915557
12444,64093836
12445,64256342
12446,64551395
12447,64969005
12448,65015572
12449,65080144
12450,65082232
12451,65091038
12452,65310522
12453,65352637
12454,65356582
12455,65366950
12456,65553080
12457,65553677
12458,65845077
12459,65859345
12460,65885746
12461,65963997
12462,65984493
12463,66261195
12464,66371704
12465,66574558
12466,66783730
12467,66798382
12468,66853113
12469,66902050
12470,66974735
12471,67001822
12472,67030229
12473,67036812
12474,67039214
12475,67100964
12476,67141555
12477,67177269
12478,67255909
12479,67319337
12480,67441715
12481,67607049
12482,67663538
12483,67675144
12484,67682506
12485,67688115
12486,67896261
12487,67907656
12488,67918504
12489,67959015
12490,67995771
12491,68219924
12492,68359871
12493,68528197
12494,68532117
12495,68547101
12496,68650913
12497,68653277
12498,68711330
12499,68781644
12500,68829907
12501,68879799
12502,68891797
12503,68915948
12504,69001827
12505,69013647
12506,69108486
12507,69171367
12508,69191584
12509,69238381
12510,69279251
