,actor_id,comment_type_num,comment_num,empty_comment_num,Issuecomment_num,PullRequestReviewcomment_num,Commitcomment_num,label
9233,3385748,1,898,0,898,0,0,Human
9234,285797,3,109,0,103,5,1,Human
9235,1636663,3,518,0,287,220,11,Human
9236,1144588,3,774,0,451,322,1,Human
9237,79102,2,573,0,488,85,0,Human
9238,1149035,3,3403,0,1974,1414,15,Human
9239,13513658,1,53,0,53,0,0,Human
9240,229042,2,166,0,60,106,0,Human
9241,26596258,3,2071,0,814,1254,3,Human
9242,26309191,2,59,0,50,9,0,Human
9243,3755029,2,358,0,129,229,0,Human
9244,47480384,2,340,0,275,65,0,Human
9245,42359664,1,12,0,12,0,0,Human
9246,39830572,3,259,0,214,40,5,Human
9247,75871323,2,321,0,305,0,16,Human
9248,11542693,1,7,0,7,0,0,Human
9249,244607,2,1566,0,501,1065,0,Human
9250,2217820,3,1560,0,880,75,605,Human
9251,2189546,2,1040,0,681,359,0,Human
9252,68645946,1,150,0,150,0,0,Human
9253,56100,2,137,0,136,0,1,Human
9254,1379109,3,1269,0,887,380,2,Human
9255,53513,1,2,0,2,0,0,Human
9256,22807629,1,6,0,6,0,0,Human
9257,46776329,3,2826,0,457,2366,3,Human
9258,238416,2,43,0,32,0,11,Human
9259,18637116,3,1194,0,227,935,32,Human
9260,1787040,1,7,0,7,0,0,Human
9261,1637892,2,1025,0,939,86,0,Human
9262,10992695,3,1302,0,1125,166,11,Human
9263,54775378,2,38,0,33,5,0,Human
9264,6546635,3,276,0,178,96,2,Human
9265,9759954,3,196,0,119,75,2,Human
9266,27136773,2,988,0,714,274,0,Human
9267,348496,3,361,0,220,102,39,Human
9268,66074607,2,26,0,12,0,14,Human
9269,5332524,3,1844,0,678,1165,1,Human
9270,8536543,3,607,0,178,427,2,Human
9271,30199227,2,64,0,63,1,0,Human
9272,3440437,2,683,0,484,199,0,Human
9273,8263752,3,1393,0,1267,124,2,Human
9274,62035389,1,3,0,3,0,0,Human
9275,11140201,3,655,0,305,347,3,Human
9276,31017,2,710,0,239,471,0,Human
9277,76961798,1,988,0,988,0,0,Bot
9278,78034891,1,13922,0,13922,0,0,Bot
9279,22067021,3,1067,0,858,207,2,Human
9280,16758106,3,644,0,635,1,8,Human
9281,1025608,2,158,0,154,0,4,Human
9282,759062,3,1346,0,672,673,1,Human
9283,19922556,1,66,0,66,0,0,Human
9284,7620533,2,49,0,48,1,0,Human
9285,59408627,1,92,0,92,0,0,Human
9286,5663877,2,397,0,245,152,0,Human
9287,31819732,1,5,0,5,0,0,Human
9288,66718300,2,72,0,64,8,0,Human
9289,1140167,2,33,0,28,5,0,Human
9290,68545280,3,811,0,710,84,17,Human
9291,158824,3,1225,0,829,211,185,Human
9292,34295,3,170,0,129,39,2,Human
9293,17505625,2,25,0,18,7,0,Human
9294,1185677,3,644,0,592,51,1,Human
9295,273120,2,1775,0,1324,451,0,Human
9296,3275109,2,597,0,431,166,0,Human
9297,23625821,2,13,0,11,0,2,Human
9298,27213639,2,306,0,233,73,0,Human
9299,31969517,2,13,0,12,1,0,Human
9300,260114,2,622,0,172,450,0,Human
9301,12445236,2,744,0,185,559,0,Human
9302,1969593,3,173,0,151,21,1,Human
9303,10477073,3,693,0,585,97,11,Human
9304,17345532,2,690,0,595,95,0,Human
9305,20104656,3,209,0,189,18,2,Human
9306,13050560,3,793,0,656,130,7,Human
9307,992878,1,407,0,407,0,0,Human
9308,1751238,2,214,0,199,15,0,Human
9309,55323451,3,898,0,858,28,12,Human
9310,75124422,2,887,0,204,683,0,Human
9311,10556275,3,688,0,390,297,1,Human
9312,8526542,1,168,0,168,0,0,Human
9313,1926119,1,3,0,3,0,0,Human
9314,1354510,2,14,0,11,3,0,Human
9315,1982774,2,433,0,343,90,0,Human
9316,1365962,1,131,0,131,0,0,Human
9317,69485115,2,254,0,189,0,65,Human
9318,8732845,3,177,0,167,6,4,Human
9319,8432125,3,472,0,400,60,12,Human
9320,44090,3,1894,0,1719,165,10,Human
9321,1375137,2,1283,0,862,421,0,Human
9322,54246291,3,11,0,7,2,2,Human
9323,163000,3,3572,0,2499,1071,2,Human
9324,436777,3,1685,0,985,683,17,Human
9325,335567,2,1592,0,1128,464,0,Human
9326,69141501,3,740,0,535,189,16,Human
9327,29824735,2,1449,0,758,691,0,Human
9328,24571146,3,146,0,139,1,6,Human
9329,69394951,2,50,0,48,2,0,Human
9330,6537332,3,918,0,388,508,22,Human
9331,25324935,2,145,0,144,0,1,Human
9332,16559,2,18,0,8,10,0,Human
9333,10425218,3,1362,0,1057,298,7,Human
9334,4725494,1,333,0,333,0,0,Bot
9335,18280708,2,247,0,235,12,0,Human
9336,28478594,2,41,0,39,2,0,Human
9337,17552371,3,1814,0,266,1547,1,Human
9338,7702653,2,260,0,229,31,0,Human
9339,4987327,3,1433,0,835,597,1,Human
9340,3974977,3,1467,0,884,579,4,Human
9341,15852194,3,2001,0,1079,908,14,Human
9342,5120679,2,785,0,732,53,0,Human
9343,10775043,2,1277,0,1208,69,0,Human
9344,8120721,3,1146,0,1121,21,4,Human
9345,29850,3,1414,0,971,441,2,Human
9346,199095,3,2310,0,1967,291,52,Human
9347,59910950,3,51,0,43,1,7,Human
9348,478921,3,1479,0,405,900,174,Human
9349,3316789,3,737,0,522,214,1,Human
9350,2068046,1,4450,0,4450,0,0,Human
9351,17699481,2,94,0,77,17,0,Human
9352,3375461,3,367,0,201,1,165,Human
9353,1512021,2,155,0,134,21,0,Human
9354,10757154,2,120,0,102,18,0,Human
9355,68799469,2,27,0,26,0,1,Human
9356,152281,1,8,0,8,0,0,Human
9357,10637299,2,96,0,94,2,0,Human
9358,35831069,2,63,0,55,8,0,Human
9359,2322266,3,1145,0,541,600,4,Human
9360,1938389,1,22,0,22,0,0,Human
9361,18283033,2,64,0,61,3,0,Human
9362,59575534,2,29,0,18,11,0,Human
9363,57292142,2,101,0,44,0,57,Human
9364,2065146,2,760,0,479,281,0,Human
9365,5072613,3,576,0,512,54,10,Human
9366,170263,3,2148,0,1007,1133,8,Human
9367,1055125,3,1449,0,1412,34,3,Human
9368,51087,3,1919,0,1583,320,16,Human
9369,803398,2,107,0,103,4,0,Human
9370,12148373,1,16,0,16,0,0,Human
9371,71154457,2,13,0,12,0,1,Human
9372,1522731,2,986,0,539,447,0,Human
9373,2902714,1,2282,0,2282,0,0,Human
9374,25160789,3,53,0,49,3,1,Human
9375,1103622,2,24,0,22,2,0,Human
9376,11522066,1,9,0,9,0,0,Human
9377,64878874,2,61,0,53,0,8,Human
9378,38542602,2,1463,0,874,589,0,Human
9379,513218,3,2384,0,1402,956,26,Human
9380,20280877,2,11680,0,6127,5553,0,Bot
9381,899645,2,140,0,121,19,0,Human
9382,7817509,2,1076,0,932,144,0,Human
9383,61192422,2,95,0,72,23,0,Human
9384,741807,3,923,0,672,248,3,Human
9385,1825120,3,2526,0,2223,198,105,Human
9386,2287953,3,3424,0,2233,1190,1,Human
9387,1096701,3,2184,0,1403,776,5,Human
9388,10931297,3,2883,0,1362,1519,2,Human
9389,38047864,1,3197,0,3197,0,0,Bot
9390,58136431,2,59,0,49,10,0,Human
9391,30958501,2,216,0,208,8,0,Human
9392,1834516,3,8014,0,6866,1141,7,Human
9393,4639210,3,2752,0,1577,1173,2,Human
9394,2976287,3,1687,0,799,887,1,Human
9395,294436,3,3126,0,2393,730,3,Human
9396,4993799,2,2466,0,886,1580,0,Human
9397,64123634,1,3743,0,3743,0,0,Bot
9398,6550035,2,502,0,494,8,0,Human
9399,71036629,3,558,0,550,6,2,Human
9400,36896360,2,557,0,405,152,0,Human
9401,46562212,3,742,0,687,52,3,Human
9402,10144,3,1318,0,1227,87,4,Human
9403,61629094,3,879,0,872,3,4,Human
9404,40050527,3,105,0,97,7,1,Human
9405,872612,2,6,0,4,2,0,Human
9406,17809581,2,159,0,90,69,0,Human
9407,1474154,3,2048,0,1003,1043,2,Human
9408,4198115,2,78,0,76,2,0,Human
9409,6358735,3,2115,0,1683,429,3,Human
9410,1741643,3,1930,0,1633,288,9,Human
9411,26004054,3,419,0,349,66,4,Human
9412,21139416,2,599,0,421,178,0,Human
9413,69629,3,2297,0,1866,423,8,Human
9414,421857,2,1573,0,1572,1,0,Bot
9415,8900205,3,726,0,671,54,1,Human
9416,2292489,2,334,0,260,74,0,Human
9417,2879023,1,803,0,803,0,0,Human
9418,286476,3,3614,0,2457,1151,6,Human
9419,4524874,3,1787,0,1540,211,36,Human
9420,15220500,3,107,0,96,9,2,Human
9421,25299219,3,515,0,276,238,1,Human
9422,19258,3,1140,0,340,793,7,Human
9423,9961541,2,130,0,127,0,3,Human
9424,11569930,1,2,0,2,0,0,Human
9425,57559326,1,72,0,72,0,0,Bot
9426,3713580,1,83,0,83,0,0,Human
9427,32149596,1,10,0,10,0,0,Human
9428,37070449,2,412,0,307,105,0,Human
9429,7664655,2,28,0,12,16,0,Human
9430,23072004,1,10505,0,10505,0,0,Bot
9431,24221186,3,1431,0,805,624,2,Human
9432,68631244,3,470,0,459,2,9,Human
9433,81074,1,3022,0,3022,0,0,Human
9434,6990215,3,1116,0,817,298,1,Human
9435,25768714,3,2690,0,2188,495,7,Human
9436,1319083,2,845,0,819,26,0,Human
9437,36971155,1,11492,0,11492,0,0,Bot
9438,33099090,2,49,0,45,4,0,Human
9439,33170633,2,35,0,32,0,3,Human
9440,1862727,3,395,0,387,4,4,Human
9441,56873669,2,104,0,86,18,0,Human
9442,1755362,3,220,0,191,19,10,Human
9443,2982335,1,9,0,9,0,0,Human
9444,254647,2,293,0,50,243,0,Human
9445,3888750,3,1114,0,940,171,3,Human
9446,184731,2,290,0,216,74,0,Human
9447,71022656,3,222,0,208,12,2,Human
9448,914826,1,4,0,4,0,0,Human
9449,60021972,2,7,0,2,5,0,Human
9450,26427004,3,1510,0,1137,372,1,Human
9451,1810591,3,10749,0,10207,534,8,Human
9452,10100000,3,1623,0,1452,148,23,Human
9453,204934,1,3,0,3,0,0,Human
9454,204594,3,5290,0,3280,1926,84,Human
9455,52521979,3,2976,0,234,15,2727,Human
9456,7554352,1,335,0,335,0,0,Human
9457,1321253,1,7,0,7,0,0,Human
9458,22173232,2,5,0,4,1,0,Human
9459,1424473,3,3555,0,2632,921,2,Bot
9460,54890287,2,250,0,249,1,0,Human
9461,743025,2,7,0,3,0,4,Human
9462,45287301,1,1371,0,1371,0,0,Human
9463,7128721,3,514,0,436,76,2,Human
9464,12948692,3,1310,0,967,342,1,Human
9465,9707241,2,136,0,134,0,2,Human
9466,3138447,3,335,0,271,60,4,Human
9467,468751,2,187,0,186,1,0,Human
9468,52672484,1,252,0,252,0,0,Human
9469,5726,1,4,0,4,0,0,Human
9470,60674295,1,413,0,413,0,0,Human
9471,1491826,2,7,0,3,4,0,Human
9472,3598852,1,27,0,27,0,0,Human
9473,113001,2,379,0,340,39,0,Human
9474,12201893,2,25,0,24,0,1,Human
9475,37937762,1,28,0,28,0,0,Human
9477,11868838,1,6,0,6,0,0,Bot
9478,990494,1,1,0,1,0,0,Bot
9489,48730074,1,26,0,26,0,0,Bot
9490,424491,3,306,0,297,4,5,Bot
9498,19542659,1,1,0,1,0,0,Bot
9507,10661699,1,1,0,1,0,0,Bot
9510,38805255,1,6,0,6,0,0,Bot
9514,713928,2,10,0,8,0,2,Bot
9528,10153298,3,101,0,61,37,3,Bot
9529,301630,1,1,0,1,0,0,Bot
9536,4700881,1,7,0,7,0,0,Bot
9547,5676053,3,181,0,139,39,3,Bot
9551,5013077,2,447,0,363,84,0,Bot
9576,12491721,1,14,0,14,0,0,Bot
9586,17026165,1,2,0,2,0,0,Bot
9588,18573250,1,1,0,1,0,0,Bot
9596,26832170,2,4,0,3,0,1,Bot
9601,21250019,1,1182,0,1182,0,0,Bot
9610,15788759,2,66,0,36,30,0,Bot
9613,6110918,2,32,0,4,28,0,Bot
9640,12379036,2,287,0,286,1,0,Bot
9646,3458616,2,10,0,8,2,0,Bot
9653,22071646,2,3,0,2,1,0,Bot
9657,8766638,1,1392,0,1392,0,0,Bot
9660,13704834,2,3,0,2,1,0,Bot
9664,15089721,1,3,0,3,0,0,Bot
9666,683972,2,63,0,31,32,0,Bot
9674,15369941,1,794,0,794,0,0,Bot
9680,18471218,1,2,0,2,0,0,Bot
9693,1254693,2,2,0,1,1,0,Bot
9698,959758,3,117,0,29,87,1,Bot
9701,1333816,1,8,0,8,0,0,Bot
9703,44286485,1,2,0,2,0,0,Bot
9707,469630,2,8,0,7,1,0,Bot
9708,2903,1,12,0,12,0,0,Bot
9713,44898092,1,24,0,24,0,0,Bot
9715,3629159,1,1,0,1,0,0,Bot
9716,701233,2,15,0,9,6,0,Bot
9723,38753123,1,1,0,1,0,0,Bot
9727,11172501,2,22,0,16,6,0,Bot
9733,5555367,2,5,0,2,3,0,Bot
9734,3128823,2,29,0,18,0,11,Bot
9736,17830093,1,20,0,20,0,0,Bot
9738,10582112,0,0,0,0,0,0,Bot
9739,6293141,1,13,0,13,0,0,Bot
9742,43581769,1,1451,0,1451,0,0,Bot
9751,18445932,1,18,0,18,0,0,Bot
9757,146049,2,132,0,103,29,0,Bot
9760,50654509,1,29,0,29,0,0,Bot
9764,1331389,1,7,0,7,0,0,Bot
9769,740461,2,58,0,27,31,0,Bot
9770,35307458,2,24,0,23,1,0,Bot
9771,25517624,2,280,0,174,106,0,Bot
9775,23301657,1,14,0,14,0,0,Bot
9778,237866,3,343,0,276,64,3,Bot
9781,145777,1,2,0,2,0,0,Bot
9783,19147668,1,3,0,3,0,0,Bot
9786,23874,2,12,0,10,2,0,Bot
9787,591033,2,9,0,8,1,0,Bot
9788,147004,1,11,0,11,0,0,Bot
9789,3984979,2,6,0,2,4,0,Bot
9790,1641390,1,4,0,4,0,0,Bot
9792,163066,3,923,0,591,330,2,Bot
9794,41170217,1,121,0,121,0,0,Bot
9805,75915662,1,4,0,4,0,0,Bot
9814,1551510,1,8,0,8,0,0,Bot
9820,8485477,1,5,0,5,0,0,Bot
9835,854222,2,105,0,92,13,0,Bot
9842,1437713,1,19,0,19,0,0,Bot
9844,4337080,1,40,0,40,0,0,Bot
9846,2932368,1,24,0,24,0,0,Bot
9866,275684,2,5,0,2,0,3,Bot
9868,424158,3,60,0,43,16,1,Bot
9875,5016978,2,48,0,18,30,0,Bot
9885,299,1,7,0,7,0,0,Bot
9888,1504248,2,11,0,5,6,0,Bot
9890,476818,2,21,0,19,2,0,Human
9892,307871,2,177,0,87,90,0,Bot
9893,1626990,2,10,0,9,1,0,Bot
9895,3071208,2,25,0,24,1,0,Bot
9896,7604033,1,1,0,1,0,0,Bot
9898,10779077,1,5,0,5,0,0,Bot
9899,1589186,1,12,0,12,0,0,Bot
9903,7296536,2,3,0,2,1,0,Bot
9904,7029373,2,196,0,31,165,0,Bot
9905,108380,2,504,0,288,216,0,Bot
9906,6396347,1,1,0,1,0,0,Bot
9909,8568280,3,59,0,33,25,1,Human
9912,598919,1,5,0,5,0,0,Bot
9914,766574,2,24,0,23,1,0,Bot
9916,6414361,1,4,0,4,0,0,Bot
9920,7769444,1,3,0,3,0,0,Bot
9922,12888824,2,26,0,19,7,0,Bot
9923,918434,2,336,0,92,244,0,Bot
9924,9871976,2,300,0,230,70,0,Bot
9925,3404638,2,5,0,3,2,0,Bot
9926,1324420,1,2,0,2,0,0,Bot
9928,20095261,3,215,0,154,59,2,Bot
9931,4147669,2,6,0,3,3,0,Bot
9933,3792401,1,1,0,1,0,0,Bot
9934,1107871,2,48,0,15,33,0,Bot
9942,963776,1,46,0,46,0,0,Bot
9945,43335863,1,600,0,600,0,0,Bot
9951,42583065,1,3,0,3,0,0,Bot
9963,6899296,1,851,0,851,0,0,Bot
9970,49380688,1,1,0,1,0,0,Bot
9972,1542032,1,1,0,1,0,0,Bot
9979,1892204,1,5,0,5,0,0,Bot
9983,1179017,2,156,0,155,0,1,Bot
9984,24367253,1,2,0,2,0,0,Bot
9989,43730740,1,40,0,40,0,0,Bot
9995,32061395,1,158,0,158,0,0,Bot
10017,32332140,1,13,0,13,0,0,Bot
10035,36796532,2,132,0,130,2,0,Bot
10037,295554,1,12,0,12,0,0,Bot
10040,11463275,2,72,0,63,9,0,Bot
10046,4580734,1,20,0,20,0,0,Bot
10054,4086155,2,59,0,31,28,0,Bot
10058,28699486,1,59,0,59,0,0,Bot
10059,140076,3,82,0,35,46,1,Bot
10065,50545563,1,344,0,344,0,0,Bot
10071,18622487,1,1,0,1,0,0,Bot
10074,327505,3,1093,0,1084,4,5,Bot
10076,1489321,2,29,0,7,22,0,Bot
10077,8207551,2,5,0,1,4,0,Bot
10078,22741774,2,30,0,28,2,0,Bot
10082,2512088,1,2,0,2,0,0,Bot
10088,4453664,1,16,0,16,0,0,Bot
10091,1295639,2,41,0,38,3,0,Bot
10100,17830211,1,6,0,6,0,0,Bot
10103,30920216,1,109,0,109,0,0,Bot
10108,33904789,1,94,0,94,0,0,Bot
10109,314547,1,4,0,4,0,0,Bot
10115,19686786,1,615,0,615,0,0,Bot
10117,4640250,1,1,0,1,0,0,Bot
10121,11637956,2,996,0,505,491,0,Bot
10123,2060045,2,18,0,14,4,0,Bot
10133,49554844,2,10886,0,8347,2539,0,Bot
10142,104154,1,40,0,40,0,0,Bot
10144,70011,2,253,0,237,16,0,Bot
10150,49900442,1,13,0,13,0,0,Bot
10151,10897901,3,922,0,450,466,6,Bot
10157,191945,3,660,0,236,421,3,Bot
10158,4946037,1,4,0,4,0,0,Bot
10159,653608,1,8,0,8,0,0,Bot
10160,123512,2,147,0,94,53,0,Bot
10177,1265995,2,39,0,18,21,0,Bot
10182,9386276,1,28,0,28,0,0,Bot
10190,44001070,1,1,0,1,0,0,Bot
10193,2248473,1,17,0,17,0,0,Bot
10194,6166343,1,240,0,240,0,0,Bot
10197,1252618,1,2,0,2,0,0,Bot
10198,1011175,1,8,0,8,0,0,Bot
10200,1068301,2,43,0,38,5,0,Bot
10203,21005146,2,12,0,11,1,0,Bot
10204,2389292,1,1,0,1,0,0,Bot
10208,8773953,1,173,0,173,0,0,Bot
10211,7779494,1,94,0,94,0,0,Bot
10216,5282920,1,20,0,20,0,0,Bot
10220,1006347,1,6,0,6,0,0,Bot
10224,8129835,1,365,0,365,0,0,Bot
10225,11154858,1,1,0,1,0,0,Bot
10234,69755,1,11,0,11,0,0,Bot
10238,26597798,1,1,0,1,0,0,Bot
10253,543507,1,1,0,1,0,0,Bot
10254,5529304,1,1,0,1,0,0,Bot
10256,10779248,1,1,0,1,0,0,Bot
10263,18272943,2,34,0,26,8,0,Bot
10266,248565,2,264,0,263,0,1,Bot
10278,5952814,1,10,0,10,0,0,Bot
10284,18694878,2,22,0,13,9,0,Bot
10286,26130695,2,242,0,175,67,0,Bot
10288,615536,1,23,0,23,0,0,Bot
10290,17349277,2,9,0,8,1,0,Bot
10300,656150,1,5,0,5,0,0,Bot
10301,605324,2,685,0,300,385,0,Bot
10315,22215704,1,11,0,11,0,0,Bot
10320,368287,2,145,0,130,15,0,Bot
10322,4225330,2,210,0,175,35,0,Bot
10323,9459943,1,22,0,22,0,0,Bot
10333,48804891,1,3,0,3,0,0,Bot
10342,7928251,1,15,0,15,0,0,Bot
10351,1307229,2,35,0,33,0,2,Bot
10355,3773558,2,10,0,8,2,0,Bot
10357,31669092,2,74,0,36,38,0,Bot
10359,12321712,1,2,0,2,0,0,Bot
10361,6559784,1,7,0,7,0,0,Bot
10366,8342497,3,54,0,44,4,6,Bot
10379,34194823,1,1,0,1,0,0,Bot
10380,571752,3,152,0,129,17,6,Bot
10397,440892,2,213,0,124,89,0,Bot
10398,1093447,2,248,0,167,81,0,Bot
10403,33075676,1,725,0,725,0,0,Bot
10407,16035968,1,54,0,54,0,0,Bot
10428,8736538,1,12,0,12,0,0,Bot
10443,103903,1,1,0,1,0,0,Bot
10445,1362179,2,6,0,4,2,0,Bot
10454,1036361,1,4113,0,4113,0,0,Bot
10458,716973,1,1,0,1,0,0,Bot
10459,1406071,1,7,0,7,0,0,Bot
10462,1148404,2,220,0,130,90,0,Bot
10464,7550641,2,147,0,63,84,0,Bot
10467,22427965,2,884,0,388,0,496,Bot
10474,8049648,2,4,0,3,0,1,Bot
10478,8896019,1,2868,0,2868,0,0,Bot
10481,8679679,1,2,0,2,0,0,Bot
10482,2486852,1,1,0,1,0,0,Bot
10492,31236930,1,15,0,15,0,0,Bot
10493,339435,2,15,0,12,3,0,Bot
10504,29491356,3,685,0,508,173,4,Bot
10514,3342402,1,3,0,3,0,0,Bot
10521,964723,1,46,0,46,0,0,Bot
10523,6352776,1,21,0,21,0,0,Bot
10524,11042946,2,36,0,29,7,0,Bot
10530,9434191,1,3,0,3,0,0,Bot
10534,3360068,1,7,0,7,0,0,Bot
10542,72016,2,14,0,12,2,0,Bot
10546,40240154,1,46,0,46,0,0,Bot
10557,28022913,1,1,0,1,0,0,Bot
10559,14700466,1,131,0,131,0,0,Bot
10563,15261261,1,2,0,2,0,0,Bot
10564,31287614,1,1,0,1,0,0,Bot
10572,695790,3,21,0,4,16,1,Bot
10583,10110737,1,2,0,2,0,0,Bot
10584,5244662,1,10,0,10,0,0,Bot
10589,31901150,1,249,0,249,0,0,Bot
10596,34349395,0,0,0,0,0,0,Bot
10598,42390046,1,77,0,77,0,0,Bot
10604,9005398,1,3,0,3,0,0,Bot
10605,10195847,1,22,0,22,0,0,Bot
10608,6479951,1,17,0,17,0,0,Bot
10615,18728550,1,3,0,3,0,0,Bot
10622,33348514,1,1,0,1,0,0,Bot
10623,1866790,1,8,0,8,0,0,Bot
10625,43281602,1,30,0,30,0,0,Bot
10627,901975,2,205,0,195,10,0,Bot
10639,1905663,3,197,0,190,5,2,Bot
10641,13577339,2,20,0,8,12,0,Bot
10648,25685558,1,173,0,173,0,0,Bot
10657,762639,1,14,0,14,0,0,Bot
10659,44158581,2,78,0,43,35,0,Bot
10664,3513298,2,79,0,71,8,0,Bot
10665,33297977,1,133,0,133,0,0,Bot
10675,12826709,1,64,0,64,0,0,Bot
10685,37820187,1,1800,0,1800,0,0,Bot
10686,4910589,1,15,0,15,0,0,Bot
10692,30906710,1,180,0,180,0,0,Bot
10695,4006569,1,1,0,1,0,0,Bot
10698,7685264,2,6,0,5,0,1,Bot
10701,4705626,1,49,0,49,0,0,Bot
10703,6827790,1,7,0,7,0,0,Bot
10704,198586,2,367,0,317,50,0,Bot
10705,146658,1,12,0,12,0,0,Bot
10707,4619618,2,75,0,62,13,0,Bot
10710,133832,1,19,0,19,0,0,Bot
10712,1522476,2,115,0,113,2,0,Bot
10713,3487107,1,31,0,31,0,0,Bot
10729,533525,1,6,0,6,0,0,Bot
10730,1320357,2,41,0,36,5,0,Bot
10738,2864684,1,2,0,2,0,0,Bot
10739,10505818,1,1,0,1,0,0,Bot
10741,27495990,1,1,0,1,0,0,Bot
10742,36833635,1,104,0,104,0,0,Bot
10750,32481905,1,84,0,84,0,0,Bot
10759,210980,1,19,0,19,0,0,Bot
10760,11689122,1,158,0,158,0,0,Bot
10768,3330451,1,5,0,5,0,0,Bot
10778,11242657,1,5,0,5,0,0,Bot
10779,43846136,1,18,0,18,0,0,Bot
10782,10010900,2,11,0,8,3,0,Bot
10786,14998418,1,4147,0,4147,0,0,Bot
10796,13062512,1,2,0,2,0,0,Bot
10797,5768468,1,54,0,54,0,0,Bot
10809,45903829,1,11,0,11,0,0,Bot
10821,13008532,1,6,0,6,0,0,Bot
10822,35625753,1,11,0,11,0,0,Bot
10823,138242,1,1,0,1,0,0,Bot
10824,45107089,1,24,0,24,0,0,Bot
10839,39032,2,8,0,4,4,0,Bot
10843,7975741,2,145,0,76,69,0,Bot
10847,6225039,3,154,0,147,6,1,Bot
10862,899209,2,2,0,1,1,0,Bot
10878,2006565,2,6,0,4,2,0,Bot
10879,34829865,2,23,0,13,10,0,Bot
10882,25817501,2,71,0,57,14,0,Bot
10885,1255689,1,40,0,40,0,0,Bot
10891,6803791,1,8,0,8,0,0,Bot
10896,27112484,1,4,0,4,0,0,Bot
10898,49964694,1,4,0,4,0,0,Bot
10904,16052290,2,250,0,123,127,0,Bot
10913,44044350,1,8,0,8,0,0,Bot
10914,13572711,1,47,0,47,0,0,Bot
10919,18155369,1,6,0,6,0,0,Bot
10921,74758351,2,4,0,3,1,0,Bot
10958,12639125,1,50,0,50,0,0,Bot
10962,14260140,1,522,0,522,0,0,Bot
10965,3229038,1,35,0,35,0,0,Bot
10967,33030338,1,175,0,175,0,0,Bot
10983,16532870,2,16,0,15,1,0,Bot
10984,6927481,1,4,0,4,0,0,Bot
10996,8947010,2,546,0,393,153,0,Bot
11005,37353062,1,1,0,1,0,0,Bot
11009,25687358,1,200,0,200,0,0,Bot
11018,2646632,1,2,0,2,0,0,Bot
11023,5777995,2,10,0,5,5,0,Bot
11032,390304,1,16,0,16,0,0,Bot
11038,2663505,1,1,0,1,0,0,Bot
11041,44850638,1,23,0,23,0,0,Bot
11049,540652,2,28,0,16,12,0,Bot
11051,10092143,2,104,0,47,57,0,Bot
11070,1538922,2,73,0,66,7,0,Bot
11077,16941058,2,16,0,15,0,1,Bot
11078,9652305,1,1,0,1,0,0,Bot
11095,13958154,1,11,0,11,0,0,Bot
11098,48861364,1,175,0,175,0,0,Bot
11106,159374,1,5,0,5,0,0,Bot
11122,29607818,2,4,0,3,1,0,Bot
11127,24396625,1,521,0,521,0,0,Bot
11134,3828802,1,6,0,6,0,0,Bot
11135,35378779,1,300,0,300,0,0,Bot
11142,8465,1,7,0,7,0,0,Bot
11143,25722499,1,299,0,299,0,0,Bot
11148,8341033,2,46,0,41,5,0,Human
11150,24505883,3,50,0,43,6,1,Bot
11158,30118761,2,168,0,161,0,7,Bot
11161,1446897,3,276,0,251,7,18,Bot
11164,46827853,2,9,0,7,2,0,Bot
11165,1791149,3,398,0,120,277,1,Bot
11170,1088028,1,3,0,3,0,0,Bot
11184,4193587,1,61,0,61,0,0,Bot
11213,184803,1,7,0,7,0,0,Bot
11215,28364881,2,61,0,52,9,0,Bot
11216,12724594,1,1,0,1,0,0,Bot
11222,1244307,3,752,0,521,229,2,Human
11228,4452473,2,2,0,1,1,0,Bot
11232,25395032,2,75,0,53,22,0,Bot
11240,9133660,2,73,0,43,30,0,Bot
11252,44892260,1,736,0,736,0,0,Bot
11273,9408641,3,307,0,214,90,3,Bot
11286,1132778,1,2,0,2,0,0,Bot
11292,13970152,2,49,0,2,47,0,Bot
11307,48728329,1,19,0,19,0,0,Bot
11312,180099,2,28,0,27,0,1,Bot
11313,24245201,1,8,0,8,0,0,Bot
11325,7300309,2,46,0,42,4,0,Bot
11336,28524381,1,6796,0,6796,0,0,Bot
11348,22190352,3,21,0,17,3,1,Bot
11378,606959,2,501,0,422,79,0,Bot
11395,6939032,2,158,0,16,0,142,Bot
11407,195757,3,318,0,299,17,2,Bot
11410,37111791,1,1,0,1,0,0,Bot
11413,40923967,1,1,0,1,0,0,Bot
11429,39647745,1,10,0,10,0,0,Bot
11436,15654899,1,30,0,30,0,0,Bot
11448,43779756,1,177,0,177,0,0,Bot
11451,11806812,1,7,0,7,0,0,Bot
11455,7448852,2,20,0,19,1,0,Bot
11458,47621124,1,9,0,9,0,0,Bot
11479,1645881,3,458,0,382,75,1,Bot
11481,2222479,2,30,0,11,19,0,Bot
11489,514535,2,192,0,121,71,0,Bot
11497,5974898,2,164,0,32,132,0,Bot
11506,2133259,2,3,0,2,1,0,Bot
11513,39147110,2,747,0,746,0,1,Bot
11517,47528927,1,48,0,48,0,0,Bot
11519,984304,2,351,0,347,4,0,Bot
11524,11138451,1,4,0,4,0,0,Bot
11531,1923178,2,4,0,3,1,0,Bot
11534,13555664,1,893,0,893,0,0,Bot
11548,171196,1,3,0,3,0,0,Bot
11550,39785196,1,7,0,7,0,0,Bot
